timestamp,tx,ty,tz,roll,pitch,yaw,speed
383.685438,7.138686,2.983489,10.811869,-63.176299,2.880355,-27.804777,0.684047
383.718770,7.143470,2.968308,10.837626,-61.803854,3.692781,-26.402124,0.908379
383.752103,7.147696,2.959134,10.847198,-59.709799,3.354915,-24.367139,0.417473
383.785436,7.140152,2.966455,10.862988,-57.349915,2.720899,-24.409282,0.569115
383.818769,7.137197,2.966860,10.870466,-56.395708,2.802912,-25.616678,0.241521
383.852101,7.138339,2.970685,10.873900,-56.800289,3.112387,-26.822982,0.157973
383.885434,7.141168,2.976758,10.876633,-58.089986,3.291521,-27.417061,0.217068
383.918767,7.149187,2.979015,10.869719,-59.550502,3.538184,-27.568695,0.324779
383.952100,7.154882,2.979882,10.868183,-60.498830,3.863149,-27.507868,0.178861
383.985433,7.159853,2.971593,10.863648,-60.546835,4.057956,-27.351072,0.320294
384.018765,7.161740,2.962168,10.858679,-60.198852,4.613050,-27.190369,0.324620
384.052098,7.168761,2.948452,10.857769,-59.901803,5.070874,-26.773948,0.463090
384.085431,7.170606,2.940080,10.855919,-59.596865,5.052003,-26.587737,0.263091
384.118764,7.172149,2.932751,10.852191,-59.315507,4.929032,-26.516699,0.250997
384.152096,7.173429,2.924055,10.847718,-58.878002,4.639477,-26.500821,0.295875
384.185429,7.175438,2.913930,10.842636,-58.187907,4.098345,-26.585365,0.345181
384.218762,7.179268,2.902594,10.837960,-57.824416,3.975756,-26.316604,0.385394
384.252095,7.182058,2.898915,10.835550,-57.811733,4.161821,-25.863540,0.156258
384.285427,7.185428,2.895877,10.833756,-58.251928,4.377392,-25.605792,0.146364
384.318760,7.194478,2.889024,10.834727,-58.754024,4.320754,-25.917610,0.341806
384.352093,7.197607,2.887298,10.832193,-58.763925,4.354176,-26.588495,0.131421
384.385426,7.204390,2.879085,10.829882,-58.641560,4.479017,-26.463518,0.326991
384.418758,7.202209,2.880316,10.830425,-58.586812,4.343925,-26.731683,0.076879
384.452091,7.202517,2.883054,10.834608,-58.919188,4.419629,-26.873375,0.150275
384.485424,7.202090,2.886009,10.836810,-59.210329,4.477540,-27.012648,0.111302
384.518757,7.203389,2.884984,10.834617,-59.379817,4.525129,-27.216223,0.082432
384.552089,7.206455,2.884209,10.834384,-59.678743,4.733556,-27.331821,0.095151
384.585422,7.209856,2.882357,10.834111,-59.802406,4.733887,-27.546235,0.116438
384.618755,7.211642,2.880553,10.834577,-59.871516,4.805934,-27.780190,0.077443
384.652088,7.217394,2.874805,10.835540,-59.958688,5.002997,-27.750251,0.245657
384.685420,7.217892,2.874235,10.836432,-59.962391,5.041044,-27.966351,0.035089
384.718753,7.217284,2.875548,10.839778,-59.997634,4.923073,-28.399802,0.109377
384.752086,7.218234,2.875443,10.841077,-60.126193,4.986725,-28.488197,0.048386
384.785419,7.218589,2.877908,10.842999,-60.388650,5.261714,-28.438282,0.094376
384.818751,7.217845,2.880349,10.843138,-60.598578,5.400944,-28.452616,0.076689
384.852084,7.220227,2.879308,10.843235,-60.824771,5.616159,-28.384666,0.078035
384.885417,7.220693,2.878589,10.841806,-60.911750,5.755013,-28.295397,0.049972
384.918750,7.218178,2.878920,10.839987,-60.792917,5.613491,-28.386077,0.093638
384.952083,7.215236,2.873518,10.837956,-60.634393,5.311056,-28.500540,0.194333
384.985415,7.216366,2.869358,10.838768,-60.625682,5.208439,-28.467689,0.131595
385.018748,7.217645,2.865867,10.838243,-60.583327,5.132900,-28.417252,0.112637
385.052081,7.220826,2.855862,10.836931,-60.570589,4.679644,-28.581693,0.317396
385.085414,7.227363,2.843977,10.836702,-60.741125,4.018167,-28.818867,0.407002
385.118746,7.231684,2.834851,10.833036,-61.189424,3.864420,-28.724682,0.322266
385.152079,7.230777,2.833629,10.831348,-61.686755,4.291595,-28.308984,0.068174
385.185412,7.234381,2.825816,10.828362,-61.968384,4.725917,-27.699285,0.273223
385.218745,7.235897,2.818801,10.826382,-62.052802,4.832608,-27.655665,0.223359
385.252077,7.232097,2.818091,10.826997,-62.174690,4.584869,-28.123470,0.117421
385.285410,7.233479,2.815532,10.828144,-62.699797,4.359910,-28.610561,0.093798
385.318743,7.237223,2.817164,10.831571,-63.668707,4.381448,-28.967694,0.159934
385.352076,7.240126,2.819862,10.836473,-64.554456,4.717908,-29.140415,0.189099
385.385408,7.249662,2.804372,10.831604,-65.150597,5.084292,-29.020586,0.564931
385.418741,7.265620,2.810870,10.830114,-65.782674,5.256833,-29.480832,0.518819
385.452074,7.280446,2.815699,10.820632,-66.683864,5.722816,-30.254798,0.547490
385.485407,7.277633,2.785169,10.807631,-68.257220,7.018818,-31.068345,0.999061
385.518740,7.296494,2.770267,10.801746,-69.900035,8.264815,-32.120683,0.742439
385.552072,7.302640,2.761619,10.792898,-71.710919,9.766593,-33.751525,0.414466
385.585405,7.324627,2.768015,10.785146,-73.773384,11.891531,-35.184494,0.725257
385.618738,7.340699,2.768017,10.782022,-76.430626,13.848424,-37.066664,0.491179
