timestamp,tx,ty,tz,roll,pitch,yaw,speed
31.393049,0.194307,1.852462,0.009743,-74.865208,47.115427,2.908272,0.421711
31.426382,0.172575,1.866514,0.026338,-75.959346,46.381034,1.395872,0.922320
31.459715,0.163521,1.852154,0.015219,-75.076012,45.216926,0.820090,0.608818
31.493047,0.143931,1.853813,0.001406,-76.141611,43.450933,-1.296346,0.720849
31.526380,0.111923,1.854827,-0.011580,-77.325328,42.645981,-2.465690,1.036717
31.559713,0.110171,1.859894,-0.010927,-77.484297,43.057291,-1.651781,0.162046
31.593046,0.111203,1.863793,-0.018267,-76.678195,43.214106,-0.338261,0.251251
31.626378,0.108582,1.867970,-0.022597,-75.512034,43.100796,0.422156,0.196859
31.659711,0.109210,1.866609,-0.007158,-74.663067,43.307488,0.982298,0.465350
31.693044,0.110331,1.879782,0.003703,-73.808315,43.769474,1.396785,0.513289
31.726377,0.132536,1.881339,0.006537,-72.920171,44.271949,2.430411,0.673186
31.759710,0.131330,1.892877,0.013256,-73.137571,44.389198,2.408701,0.402165
31.793042,0.125894,1.884734,0.013061,-73.946509,44.430806,3.001125,0.293798
31.826375,0.117263,1.893190,0.025889,-76.016439,44.044325,2.247498,0.528691
31.859708,0.121033,1.885562,0.014130,-76.533769,42.890286,2.014699,0.435444
31.893041,0.118020,1.879239,0.023329,-77.473974,41.078169,0.454682,0.346867
31.926373,0.112930,1.873805,0.012200,-77.822035,39.756214,-0.284074,0.401712
31.959706,0.117011,1.871589,0.004837,-78.115817,39.725323,0.212906,0.261167
31.993039,0.122971,1.869527,-0.000622,-78.128479,39.987537,0.642232,0.250236
32.026372,0.124884,1.867705,-0.000731,-78.036510,39.794037,0.479793,0.079319
32.059705,0.123814,1.870191,0.009279,-77.188440,39.621811,0.582631,0.311088
32.093037,0.152831,1.856200,0.003257,-75.245080,40.489417,2.264807,0.983195
32.126370,0.147351,1.866549,0.024939,-75.369323,41.604756,2.134503,0.739259
32.159703,0.140718,1.867241,0.006865,-75.316007,42.126598,2.364782,0.577959
32.193036,0.127912,1.878613,0.004315,-76.307006,41.946223,1.725896,0.519470
32.226368,0.174946,1.884445,0.012208,-77.027325,42.465345,2.588174,1.441472
32.259701,0.183979,1.883169,0.013308,-77.681752,42.169460,2.544593,0.275667
32.293034,0.169758,1.882485,0.003226,-78.194956,41.496882,1.584502,0.523376
32.326367,0.164377,1.877235,-0.004382,-77.641947,41.435840,1.358511,0.320894
32.359699,0.180178,1.866986,-0.006749,-76.735995,42.114158,1.729747,0.569456
32.393032,0.145610,1.869564,-0.003868,-76.523212,43.420713,-0.478876,1.043496
32.426365,0.208831,1.859720,-0.022785,-75.725685,45.958930,-0.887715,2.001634
32.459698,0.217783,1.865393,-0.014445,-74.904552,48.415039,-2.012079,0.404580
32.493030,0.287083,1.857434,-0.023713,-72.422104,51.108167,-0.224062,2.111158
32.526363,0.299734,1.839274,-0.034050,-69.037179,53.633085,1.699299,0.732815
32.559696,0.331932,1.830706,-0.057687,-63.973420,56.806222,5.515169,1.225554
32.593029,0.284993,1.837324,-0.058741,-60.689670,59.670429,7.183924,1.422463
32.626361,0.286280,1.841971,-0.065184,-60.161940,60.574085,7.267475,0.241448
32.659694,0.287170,1.838103,-0.068689,-61.010922,60.332837,6.200269,0.158836
32.693027,0.289306,1.841226,-0.066474,-60.448807,59.659333,5.651101,0.131523
32.726360,0.300483,1.834516,-0.073007,-58.948538,58.875581,5.706035,0.437468
32.759693,0.312731,1.828024,-0.075104,-60.157595,58.342515,4.365572,0.420591
32.793025,0.327468,1.838298,-0.084864,-60.998516,58.274243,4.102764,0.613388
32.826358,0.344063,1.836932,-0.093876,-60.832687,58.378911,5.436915,0.567993
32.859691,0.366011,1.849032,-0.096986,-60.185799,58.970834,7.039938,0.757644
32.893024,0.383006,1.862891,-0.095520,-59.533330,59.422318,8.602512,0.659379
32.926356,0.393774,1.882272,-0.090625,-59.179097,59.814811,10.204329,0.681187
32.959689,0.405935,1.896981,-0.085227,-58.990460,60.064765,11.795192,0.595030
32.993022,0.405853,1.922366,-0.066596,-60.578903,58.811376,11.069971,0.944655
33.026355,0.406231,1.928568,-0.052565,-62.637835,56.391569,11.505243,0.460349
33.059687,0.457940,1.933400,-0.073646,-62.804314,54.809721,16.841122,1.681549
33.093020,0.424441,1.979402,-0.015809,-68.146154,54.592783,14.439914,2.434199
33.126353,0.434114,1.992064,-0.011851,-70.050099,53.585144,13.855054,0.492571
33.159686,0.449535,1.996176,-0.007430,-70.822034,52.090317,13.728857,0.496809
33.193018,0.463626,1.997972,-0.006355,-70.510148,50.671342,14.172169,0.427372
33.226351,0.461752,2.000574,-0.012064,-69.406103,49.709371,14.429021,0.196434
33.259684,0.471116,2.005712,-0.013806,-68.680909,49.313211,15.078136,0.324665
33.293017,0.482240,1.997605,-0.030366,-66.806108,48.973395,17.426509,0.646023
33.326349,0.487294,2.000731,-0.033976,-65.168668,49.598288,19.296377,0.208622
33.359682,0.483576,1.986409,-0.054335,-62.250598,50.410099,21.251147,0.755044
33.393015,0.488173,2.010244,-0.037025,-61.970603,51.841512,21.303655,0.894433
33.426348,0.491216,1.997404,-0.048666,-61.211230,52.037006,22.665489,0.527883
33.459681,0.487771,2.010744,-0.046301,-61.887068,52.257231,23.243945,0.419356
33.493013,0.463076,2.034606,-0.021658,-64.826174,52.333641,20.924910,1.268058
33.526346,0.449282,2.042921,-0.018198,-66.417769,52.078941,19.848129,0.494223
33.559679,0.439773,2.047418,-0.019766,-67.853026,51.404479,18.539532,0.319049
33.593012,0.432795,2.044247,-0.023133,-68.710158,50.532965,17.031729,0.251160
33.626344,0.430002,2.036312,-0.028581,-68.673751,50.349618,16.704491,0.300669
33.659677,0.432384,2.036883,-0.032497,-68.103276,51.123236,18.128086,0.138572
33.693010,0.428668,2.032925,-0.034012,-67.566833,51.599876,19.484944,0.169078
33.726343,0.428997,2.034598,-0.037688,-67.564082,51.485938,19.441786,0.121559
33.759675,0.431569,2.030205,-0.038269,-67.623835,51.555887,18.919119,0.153707
33.793008,0.431787,2.025936,-0.045599,-66.134188,52.272405,19.896156,0.254571
33.826341,0.432690,2.031499,-0.045211,-65.254282,52.679286,19.918607,0.169475
33.859674,0.438551,2.036763,-0.044062,-64.961791,52.764575,20.099980,0.238843
33.893006,0.440433,2.045394,-0.040166,-64.436906,52.933163,21.276613,0.289665
33.926339,0.438918,2.049058,-0.037523,-62.935784,52.984402,23.553163,0.142964
33.959672,0.444519,2.045987,-0.030766,-62.646442,53.169016,24.813824,0.278950
33.993005,0.425575,1.988662,-0.042049,-62.706855,52.721214,24.790423,1.842591
34.026337,0.447253,1.976419,-0.075989,-62.516881,51.801500,24.632515,1.262815
34.059670,0.445467,1.973935,-0.062754,-63.676149,52.015172,22.494696,0.407524
34.093003,0.457367,1.967156,-0.050851,-63.606372,52.439959,22.177253,0.544378
34.126336,0.468462,1.961580,-0.055281,-63.401390,52.502037,22.081710,0.395537
34.159668,0.460188,1.968695,-0.056476,-62.749162,52.874465,21.406712,0.329335
34.193001,0.506128,1.957878,-0.074677,-59.885289,53.650336,24.200357,1.517535
34.226334,0.514066,1.960145,-0.079139,-57.995477,54.953669,25.625346,0.281513
34.259667,0.535945,1.962400,-0.091176,-56.686019,55.951564,27.500734,0.752200
34.292999,0.541896,1.982633,-0.075943,-57.859671,56.352313,26.976145,0.780494
34.326332,0.538332,1.991492,-0.064198,-58.432474,55.785791,26.699440,0.454111
34.359665,0.546131,1.994292,-0.069669,-57.683926,54.935337,28.018074,0.297881
34.392998,0.520398,1.986480,-0.056800,-58.577765,54.889423,27.570404,0.894385
34.426331,0.550415,1.990059,-0.059938,-59.061394,56.290734,29.143489,0.911750
34.459663,0.546746,1.999392,-0.069289,-60.521917,57.416672,27.828164,0.411350
34.492996,0.549396,1.990939,-0.071490,-61.460022,57.587305,26.202541,0.273850
34.526329,0.553455,1.972773,-0.074720,-60.957511,56.907675,25.862802,0.566755
34.559662,0.546608,1.959286,-0.074534,-60.467980,55.832884,25.582114,0.453809
34.592994,0.544562,1.958577,-0.061253,-61.481211,55.353645,24.730746,0.403689
34.626327,0.540950,1.952467,-0.066736,-59.862548,55.601716,25.885692,0.269054
34.659660,0.544260,1.938822,-0.074552,-57.171568,56.193193,28.380713,0.482103
34.692993,0.544087,1.942326,-0.072262,-56.531447,57.124688,29.184749,0.125701
34.726325,0.550046,1.943842,-0.074215,-56.818721,57.845692,29.149158,0.193521
34.759658,0.539508,1.950772,-0.054765,-58.416716,57.774840,27.376241,0.695430
34.792991,0.536553,1.959835,-0.032633,-59.377425,57.246832,27.375031,0.722949
34.826324,0.537196,1.954590,-0.020537,-59.826344,57.788106,28.870005,0.395987
34.859656,0.538481,1.943876,-0.028278,-60.413178,58.140369,28.567210,0.398425
34.892989,0.542531,1.930933,-0.028405,-62.364843,58.399364,25.013279,0.406886
34.926322,0.548885,1.918620,-0.030848,-63.822833,57.986016,22.134320,0.422076
34.959655,0.548053,1.919870,-0.043225,-62.567952,57.255643,22.356525,0.374058
34.992988,0.558949,1.911845,-0.040273,-61.883045,56.377713,23.666525,0.415524
35.026320,0.558994,1.920251,-0.046378,-61.159181,55.584323,24.563595,0.311696
35.059653,0.559480,1.926555,-0.053376,-59.006554,55.190397,26.553388,0.282935
35.092986,0.567990,1.943277,-0.037154,-59.090016,55.347697,27.207869,0.744111
35.126318,0.572538,1.959026,-0.045165,-58.759623,56.050317,28.126736,0.547380
35.159651,0.580224,1.975255,-0.046531,-59.523546,56.317961,28.014642,0.540281
35.192984,0.581033,1.992150,-0.034842,-59.780098,56.189499,28.347026,0.616812
35.226317,0.574502,1.986443,-0.030197,-59.751548,55.862542,29.128566,0.295160
35.259650,0.583062,1.986673,-0.016085,-61.401526,56.295487,29.055235,0.495196
35.292982,0.579623,2.003795,-0.032002,-61.863898,56.538853,28.876329,0.708889
35.326315,0.580483,1.999261,-0.036071,-63.642350,56.314310,26.940093,0.184579
35.359648,0.575140,1.998750,-0.037081,-64.408351,56.058070,25.739841,0.163855
35.392981,0.568632,1.996032,-0.038815,-64.117545,55.586542,25.422589,0.217896
35.426313,0.560843,1.997340,-0.046020,-63.553929,55.149885,25.372684,0.320723
35.459646,0.561041,1.999031,-0.059945,-62.398120,55.219888,26.863586,0.420874
35.492979,0.566594,2.002481,-0.069501,-60.499870,55.964688,29.474796,0.347346
35.526312,0.573894,1.995857,-0.083000,-58.792781,56.513756,31.487913,0.501468
35.559644,0.579968,2.005829,-0.085290,-59.031760,56.554306,31.186855,0.356961
35.592977,0.569306,2.016510,-0.079578,-59.504539,56.328099,30.680061,0.484099
35.626310,0.566182,1.996184,-0.067123,-59.764699,56.348732,31.714930,0.721273
35.659643,0.561124,2.052522,-0.034081,-62.567296,57.960584,29.834575,1.965255
35.692975,0.561386,2.053110,-0.033758,-64.277242,58.105672,28.277553,0.021594
35.726308,0.545282,2.056677,-0.030327,-67.424268,57.292298,24.880392,0.505419
35.759641,0.538302,2.048765,-0.036245,-68.401495,55.962073,23.858716,0.362915
35.792974,0.531397,2.036493,-0.038055,-67.408702,54.617334,23.727989,0.425932
35.826306,0.527687,2.023689,-0.039370,-65.480136,53.540015,24.178490,0.401876
35.859639,0.529444,2.015423,-0.042274,-64.643000,52.710096,24.738672,0.268068
35.892972,0.525473,2.014583,-0.039708,-65.162652,52.103388,24.692284,0.144069
35.926305,0.513446,2.020124,-0.035013,-65.619336,51.360281,24.340314,0.421480
35.959638,0.498669,2.020677,-0.029317,-65.419607,50.520093,24.210995,0.475408
35.992970,0.493540,2.028691,-0.023040,-65.666953,49.848698,24.279365,0.341987
36.026303,0.496753,2.038180,-0.019287,-66.131691,49.410354,25.079790,0.320937
36.059636,0.470209,2.032536,-0.015743,-66.349323,48.686106,24.924189,0.821028
36.092969,0.462609,2.028604,-0.011434,-66.709186,47.916485,25.168787,0.287425
36.126301,0.462117,2.038737,0.000233,-68.611691,47.602471,24.000472,0.463846
36.159634,0.459877,2.036942,-0.001574,-70.257688,46.491397,22.776163,0.101771
36.192967,0.445741,2.035897,0.003766,-71.868500,45.245450,20.732770,0.454422
36.226300,0.430914,2.034261,0.006470,-71.644082,44.107672,20.044201,0.454798
36.259632,0.440501,2.033881,0.005476,-71.592737,42.756630,20.686986,0.289384
36.292965,0.437410,2.035034,0.002684,-71.234647,41.811287,21.082581,0.129641
